,,GRF_1h_(Normalized),GRF_1h_(Normalized),GRF_1l_(Normalized),GRF_1l_(Normalized),GRF_2h_(Normalized),GRF_2h_(Normalized),GRF_2l_(Normalized),GRF_2l_(Normalized),GRF_(Normalized),GRF_(Normalized),GRF_diff_(Normalized),GRF_diff_(Normalized),Impulse_1h_(Normalized),Impulse_1h_(Normalized),Impulse_1l_(Normalized),Impulse_1l_(Normalized),Velocity,Velocity
,,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI
Style,Time,,,,,,,,,,,,,,,,,,
SS,2284.0,34.49434782608696,53.00059788266578,1.5217391304347827,0.49677160874756454,0.024037460493432656,0.005089150176664055,0.41464707097037035,0.6454167014197962,0.438684531463803,0.6453622206167408,0.42477441797334853,0.6429680433928885,1140.0707263596098,126.69182366045378,938.5800450646542,96.58516159450957,-9.123324027536734,1.7827158680952906
SS,2285.0,34.56999999999999,53.01259285260683,1.606521739130435,0.5095967130598528,0.024970185017036694,0.004887021687098413,0.41559427132998505,0.6455632747734201,0.44056445634702174,0.6453183625978626,0.4230791645070886,0.6434355690340955,1140.105258533523,126.70201797240277,938.5816091950891,96.58532697690892,-9.132691053042828,1.782958535703845
SS,2286.0,34.56173913043479,53.02736468961699,1.5282608695652173,0.5080568740800836,0.025071020887352614,0.005320082971333692,0.414320565608642,0.6458227038632337,0.4393915864959947,0.6455414731571163,0.4250273005389401,0.6434902954758075,1140.1398244030881,126.71224873035649,938.5831765863934,96.58548719167354,-9.142057725021408,1.78320140852609
SS,2287.0,34.57043478260869,53.034367057495125,1.5939130434782611,0.49458736594410624,0.025204060372137217,0.005186456230393493,0.4150680277417629,0.6458606604281893,0.44027208811390006,0.6458831782861084,0.42343203818068553,0.6433888793618895,1140.1743904900445,126.72249146722363,938.58473767335,96.58567694726933,-9.151424543184103,1.7834446512733242
SS,2288.0,34.6208695652174,53.05218216952988,1.4978260869565219,0.5028217049014294,0.024908638514476854,0.00517622482450122,0.4148526294047014,0.6461394297589116,0.4397612679191784,0.6459633813301278,0.42526702577388514,0.6437312433413335,1140.2089861422187,126.7327606664075,938.5862835429152,96.58587434627222,-9.160791176506086,1.7836882237441398
SS,2289.0,34.66652173913044,53.074321573150314,1.6008695652173912,0.4933274608103494,0.02627094172053817,0.005162016999073763,0.41543040477868093,0.6464059563072474,0.4417013464992191,0.6460920259203546,0.4238075622819418,0.6441942783452962,1140.2436298378707,126.74307333355209,938.5878328907413,96.58605515058458,-9.170157095198876,1.7839323412728885
SS,2290.0,36.067727272727275,55.41846944528968,1.5904545454545451,0.5327967844807704,0.025111537473563043,0.00551367400925409,0.4335357790909866,0.6748789156928493,0.45864731656454977,0.6749090415078856,0.44282103828030056,0.6722208287320622,1124.2423848305011,129.7414683683522,942.8668221130479,100.71992988083996,-9.330439077028752,1.847926139037145
SS,2291.0,36.14545454545454,55.49577243279912,1.6831818181818183,0.5171882153946452,0.025935617846420733,0.00538989008410974,0.43477143544621555,0.6757963273562623,0.4607070532926363,0.6756552138014605,0.44487394547661513,0.6731759755013258,1124.27849142141,129.75302761824753,942.8684589312296,100.72009982889637,-9.339786049843822,1.8481883275289865
SS,2292.0,36.03090909090909,55.51002444127681,1.6686363636363637,0.511736823776969,0.02500506963263235,0.00545596870367595,0.4342027184233023,0.6759062340239694,0.45920778805593465,0.6759669808763034,0.44345261773943695,0.6732271035259416,1124.3145796032284,129.76462125135666,942.8701348403206,100.72026768252387,-9.349132742423148,1.84845093437358
SS,2293.0,36.038636363636364,55.5391329393854,1.6581818181818184,0.5516770053210666,0.024924047874197365,0.005887809076667199,0.43413942484991513,0.6762748822714556,0.4590634727241126,0.6761033009161228,0.4443887577508434,0.6737631225488013,1124.3506143759557,129.77623680912097,942.8717982494113,100.72045052621169,-9.358480256792758,1.848714089023374
SS,2294.0,36.019999999999996,55.54778886268951,1.6254545454545453,0.5242543869868951,0.023850120012454533,0.005743514741651772,0.43439142495707034,0.6763403191809266,0.45824154496952496,0.6761931330083256,0.445049485503307,0.67384740837655,1124.3866436941373,129.78788127745295,942.8734400675932,100.72064380882395,-9.36782825428391,1.8489777734786612
SS,2295.0,36.106818181818184,55.558150901655665,1.5772727272727274,0.5063349103079967,0.02448029213443069,0.005627621355827421,0.43443873317596093,0.6765429305830605,0.45891902531039164,0.676546302390897,0.4439897748010216,0.6739400680221996,1124.4227071032285,129.79955460947878,942.8750414312296,100.72083866613838,-9.377176323998771,1.8492419803762161
SS,2296.0,36.11909090909091,55.56962074274534,1.5795454545454546,0.4799393533798401,0.024033434407696366,0.005992685734926261,0.4350479464569601,0.6766410483299712,0.45908138086465655,0.6766527587901748,0.4439210234532311,0.6741211438770399,1124.458820057774,129.81126932637957,942.8766198403205,100.72103720748646,-9.386523973795683,1.8495066342645143
SS,2297.0,36.03409090909091,55.625710117885966,1.6154545454545455,0.5279953751704627,0.024236090053651425,0.005613029304761158,0.4343213554078213,0.6773097434491866,0.45855744546147276,0.6772133924491789,0.44387192940311854,0.6748286955190022,1124.494896648683,129.82301918178453,942.8782173403205,100.72123750140665,-9.395871804382521,1.849771468447868
SS,2298.0,36.069545454545455,55.594268879474086,1.7245454545454544,0.5235459051648416,0.024857886915762118,0.006338668298460339,0.43557763009939676,0.6768580136167578,0.4604355170151589,0.6769105078537909,0.4446501156305818,0.6742231337405601,1124.5309484668649,129.8347791924572,942.8798873403205,100.72143180137637,-9.405218957901281,1.8500366316431085
SS,2299.0,37.71190476190476,58.186046330676994,1.6619047619047618,0.5417032467135547,0.023463028220890962,0.006230164511341187,0.4552401092786689,0.7084407013910273,0.47870313749955995,0.7082354558671966,0.4649167485923601,0.7059944287743892,1153.053082441477,127.29537487687256,951.0879607850975,104.60948253575341,-9.247149032649252,1.9178102261647687
SS,2300.0,37.69571428571429,58.23303348646856,1.500952380952381,0.5429739251365355,0.023134627308907186,0.0063617602933647805,0.4534438129718541,0.709137840441802,0.4765784402807614,0.708909381715275,0.466285258069009,0.7064882717554116,1153.090786251001,127.30755369403006,951.0895422136689,104.60968476793626,-9.256478041860364,1.9180865216583132
SS,2301.0,37.69666666666667,58.24620324637801,1.7276190476190476,0.5345094609823398,0.024456485381703103,0.006167680729772989,0.4548885912612164,0.7091847883424971,0.4793450766429195,0.7087423387491366,0.46637708843853104,0.706748466412933,1153.1284824414772,127.31979171253788,951.0911564993833,104.60988493924182,-9.265806730101902,1.918363200083866
SS,2302.0,37.85285714285715,58.24616135498039,1.6833333333333333,0.5441144025932042,0.025451251772017226,0.006162559825423693,0.45522021048787376,0.7093097914372921,0.480671462259891,0.7092099711564883,0.46582553621955,0.7065249956087027,1153.166257203382,127.33207611037622,951.0928619755737,104.61008699996005,-9.27513337183245,1.918640427853401
SS,2303.0,37.86333333333333,58.28418452720558,1.6557142857142855,0.553982351805259,0.024680912324550146,0.005960579619305541,0.45568120396623857,0.7097488630089644,0.48036211629078873,0.7094517649177161,0.46448414981095354,0.707370561546999,1153.2041152986199,127.34435413258446,951.0945314993832,104.61030747335046,-9.284459505043174,1.9189177168642302
SS,2304.0,38.005714285714284,58.30537751973084,1.6352380952380954,0.5734951466970577,0.02658855022639118,0.006091286672517757,0.45532189490067587,0.7101743459735141,0.4819104451270671,0.7093795693647497,0.4673002054241677,0.7078826502675389,1153.2420498224296,127.35664755531573,951.0961769755737,104.61053365136914,-9.293785018762465,1.9191948496337572
SS,2305.0,37.917619047619056,58.317556855390215,1.6442857142857144,0.5685324037790784,0.0258427059181388,0.005976559036630934,0.4551067837098201,0.7102551585780648,0.4809494896279591,0.7101254952382038,0.46822595227259955,0.707257306370386,1153.2800114890963,127.36898331044371,951.0978167374784,104.61075889631145,-9.303110238795089,1.9194724637423803
SS,2306.0,39.713499999999996,61.16918674873191,1.7670000000000001,0.5290488294274209,0.025538487999375876,0.0062893429968843536,0.4787448618191602,0.7448299451225721,0.5042833498185361,0.7446616516777484,0.48872195464137647,0.742008076386203,1167.9520110635508,131.45642190721665,971.2504003243524,104.45868604420029,-8.936360958144961,1.9134825784161287
SS,2307.0,39.737,61.171325651944926,1.689,0.5505567364576995,0.025011093588814825,0.006392372502762361,0.4787023777806717,0.7448855974259618,0.5037134713694866,0.744201117499331,0.4893688355378245,0.7425658099169752,1167.991736313551,131.46905889435172,971.2521283243525,104.45884937249829,-8.945663609734366,1.9137770899480055
SS,2308.0,39.713,61.20804046251515,1.7259999999999998,0.5422823226415392,0.024867924853749213,0.0066915186669328644,0.4789974029495763,0.745279869719011,0.5038653278033256,0.7449427365799517,0.48912782162505525,0.7426763834422986,1168.031461313551,131.4817286544611,971.2538358243524,104.45903192898876,-8.954966470334782,1.9140721072314912
SS,2309.0,39.6265,61.16512100173183,1.6794999999999998,0.5175234349455468,0.024564952768193798,0.006488341025090885,0.47758306133056666,0.7447857161920038,0.5021480140987605,0.7443409989193761,0.48859078247904514,0.7422405390351988,1168.0711310635509,131.49445008054124,971.2555385743524,104.45923023492226,-8.96427011366383,1.9143678017103676
SS,2310.0,39.6745,61.18774500894002,1.7724999999999997,0.5540238108591828,0.024609173933486776,0.006331041561099508,0.4792804306139117,0.7449747502154878,0.5038896045473986,0.7447987063895593,0.4885354757600064,0.7422997543901937,1168.110781563551,131.50721944024136,971.2572645743525,104.45940705687372,-8.973573744854507,1.914663538445432
SS,2311.0,39.6385,61.15931823965778,1.61,0.5828285316386298,0.024075623455144017,0.006699663981506918,0.4773693902709031,0.7447512284957851,0.5014450137260471,0.7443950658404748,0.48944133012146346,0.7420678024443378,1168.150438063551,131.52000604667475,971.2589558243524,104.45956819637725,-8.982877727545368,1.9149591033246027
SS,2312.0,39.705,61.2486258834748,1.627,0.5934253712660352,0.023883576115512905,0.0068903671739948755,0.47857962776202967,0.7458046447850433,0.5024632038775424,0.7455838756707166,0.4904582065433578,0.7430183744205129,1168.1901098135509,131.5327940236112,971.2605743243524,104.4597370883291,-8.992182423436567,1.9152548865721677
SS,2313.0,39.6435,61.242357569916926,1.6949999999999998,0.5744431993748943,0.024131191041043148,0.0069604474379420305,0.47842537752734726,0.7456747837022204,0.5025565685683906,0.7452702798305754,0.4892711944928562,0.7431462214973132,1168.2297840635508,131.54560532183936,971.2622353243526,104.4599092767753,-9.001486563550344,1.9155511215856948
SS,2314.0,39.6575,61.27564361335796,1.8125,0.5379927174964427,0.02465596715175972,0.006651115825171692,0.47956016940099355,0.7459979511198374,0.5042161365527533,0.7452889907067409,0.4887622461497096,0.7438659024298496,1168.269434563551,131.55845797161828,971.2639890743525,104.46006763271001,-9.010789827197785,1.9158476162383538
SS,2315.0,39.786500000000004,61.255522839643895,1.7670000000000001,0.5024416693708639,0.025263150063242246,0.005813090144942606,0.47984501637095445,0.7458642853371911,0.5051081664341968,0.7457463189868181,0.487642278442537,0.7431979204846154,1168.309156563551,131.57134322485868,971.2657788243525,104.46023205987778,-9.020091815046289,1.9161445149743774
SS,2316.0,39.6945,61.25182241035525,1.7325,0.5121888722365877,0.024889498503219778,0.00610268650591233,0.4787929201218417,0.7458124380730866,0.5036824186250615,0.7453860909688389,0.489630353149236,0.7432269583821612,1168.348897063551,131.58427236529997,971.2675285743524,104.46038592444494,-9.02939406975376,1.9164419574367988
SS,2317.0,39.8115,61.2260158328543,1.8335000000000001,0.5225540701245305,0.026433700925856424,0.006506236807066418,0.4799291591052973,0.7455198240754224,0.5063628600311536,0.7452817571018286,0.48866112227509084,0.7428037674465054,1168.388650063551,131.59723696331545,971.2693115743525,104.46054330001915,-9.038695697114433,1.9167398789313912
SS,2318.0,39.741499999999995,61.243254325474204,1.847,0.5262890331274162,0.026148514121334954,0.005567628152570698,0.47950264593982145,0.7457016418830873,0.5056511600611564,0.7450021139550419,0.48820657718477223,0.7434625144490781,1168.428426563551,131.61022901473666,971.2711518243525,104.46071526057632,-9.047996340104387,1.917038064093639
SS,2319.0,39.672,61.23115878536625,1.7870000000000001,0.5222171950631537,0.02519689100586677,0.0064297156970932155,0.47884203437057576,0.7455319324452978,0.5040389253764425,0.7450834500021853,0.48999519659835145,0.7429191519720373,1168.4681333135509,131.62326454912363,971.2729688243523,104.46088283653603,-9.057298145061669,1.9173365716186472
SS,2320.0,39.7845,61.23525316195789,1.8094999999999999,0.5007295860204662,0.025922145518740357,0.00647067638536284,0.479957808860118,0.745601013755163,0.5058799543788584,0.7450029677546648,0.49033098367448114,0.7431414994643198,1168.507861563551,131.63633707299414,971.2747670743526,104.46104234646512,-9.06659983562179,1.9176354532518696
SS,2321.0,39.827000000000005,61.297878484797444,1.6504999999999999,0.5353265459210954,0.024636910053735094,0.006418930947495614,0.47971155455004455,0.7464314611325864,0.5043484646037798,0.7461343479477011,0.4905304889713536,0.7437407638500545,1168.547667313551,131.64943309643874,971.2764970743525,104.46119087529398,-9.075901371412298,1.9179343645921887
SS,2322.0,39.713499999999996,61.27976563097968,1.6305,0.5683456943821681,0.02340885434395869,0.006891927977556387,0.4791852358043145,0.7461389004378148,0.5025940901482732,0.7457293293461142,0.4910839457733009,0.7435770209800175,1168.5874375635508,131.66253327092605,971.2781375743525,104.46135718103756,-9.085204550134922,1.918233185715184
SS,2323.0,39.881,61.272173888295455,1.716,0.5616957182684583,0.02575674137411964,0.006225703241571165,0.48008957661313845,0.7461470231128071,0.5058463179872582,0.7461529384060872,0.4897363783592076,0.7431572169311954,1168.627234813551,131.6756561443512,971.2798108243526,104.46153949625145,-9.094506979930854,1.9185323159121677
SS,2324.0,39.719500000000004,61.272138635944984,1.7245000000000001,0.5522379877994189,0.024740896945286424,0.00631672881602306,0.4792135370820067,0.746052236625801,0.5039544340272932,0.7457528082638578,0.49009882471918836,0.7433492812445526,1168.6670350635509,131.68880569656721,971.2815310743524,104.46170372720017,-9.103808729554848,1.9188315790010007
SS,2325.0,39.879999999999995,61.29910486874808,1.6195,0.5885674664558955,0.0257529791001228,0.006147924787248181,0.4788394772034275,0.7465815945775122,0.5045924563035504,0.7460500038746192,0.4911339697077996,0.7439040803232349,1168.706834813551,131.70196269411093,971.2832030743524,104.46184603841719,-9.113111106109681,1.9191309048085572
SS,2326.0,39.76199999999999,61.29801266858153,1.7845,0.5497583071497099,0.025615608305902267,0.006224525406061012,0.47961288853114253,0.746378008765867,0.5052284968370448,0.7458880061751804,0.4895955538357419,0.7438715198633039,1168.746655813551,131.71513523783548,971.2849050743525,104.46198118685439,-9.122412845633113,1.919430280857378
SS,2327.0,39.7445,61.30648432663219,1.8170000000000002,0.5274252073693745,0.024828041746032464,0.006464470409714208,0.4804502848465078,0.7463887969154291,0.5052783265925403,0.746421768489419,0.48995392999353715,0.7434642300021509,1168.786409063551,131.72832856804615,971.2867058243525,104.46210675236499,-9.131714242221397,1.9197294170683052
SS,2328.0,39.769999999999996,61.28768399373901,1.8170000000000002,0.5376408581658136,0.025121519181258302,0.005960343508019891,0.48050853567435087,0.7461866124723615,0.5056300548556092,0.7457097191272463,0.48924281258256386,0.7438082157602309,1168.826166313551,131.74154043286669,971.2885228243524,104.4622255558614,-9.141015438030674,1.9200284872144509
SS,2329.0,39.895,61.34628657122251,1.765,0.5235785096670537,0.026483097577163016,0.006050757886447462,0.4799405006865355,0.7470705752683224,0.5064235982636985,0.7466496095587014,0.4907229854463071,0.7443498418005666,1168.865998813551,131.75480699576227,971.2903138243524,104.46236697149826,-9.150316061204114,1.9203282049133106
